Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
cotton-blend-trouser-for-men-grey-28-cpshappbgdj7apc24h30,,,,,,,,,Grey,,,36,,,,,DS085020,0.0,shopify,deny,manual,929.00,,true,true,,,,,,,,,,,,,kg,,446.00,
cotton-blend-trouser-for-men-grey-28-cpshappbgdj7apc24h30,,,,,,,,,Grey,,,38,,,,,DS085017,0.0,shopify,deny,manual,929.00,,true,true,,,,,,,,,,,,,kg,,446.00,
cotton-blend-trouser-for-men-grey-28-cpshappbgdj7apc24h30,,,,,,,,,Grey,,,40,,,,,DS085025,0.0,shopify,deny,manual,929.00,,true,true,,,,,,,,,,,,,kg,,446.00,
lycra-blend-trouser-for-men-navy-blue-28-cpshaphbgdj7apc24fbg,"Lycra Blend Trouser for Men (Navy Blue, 28)","<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Description<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<p>Waridashi presents this lycra blend stretchable fabric trouser pants for men. Feel comfortable with this trousers in any ocassion. You can wear this trouser pant for casual and office use.</p>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Product Details<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<ul style=""margin: 5px 0 5px 20px;"">
<li style=""margin: 2px 0;"">Colour : Navy Blue</li>
<li style=""margin: 2px 0;"">Net Quantity (N) : 1</li>
<li style=""margin: 2px 0;"">Size : 28</li>
<li style=""margin: 2px 0;"">Fabric : Lycra Blend</li>
<li style=""margin: 2px 0;"">Pattern : Solid</li>
<li style=""margin: 2px 0;"">Fit : Slim Fit</li>
<li style=""margin: 2px 0;"">Fit/ Shape : Slim Fit</li>
<li style=""margin: 2px 0;"">Print or Pattern Type : Solid</li>
<li style=""margin: 2px 0;"">Stretchability : YES</li>
</ul>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Return/Replacement<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<p>This product is returnable within 7 days of delivery to the customer. It must be unused, undamaged and untampered with no stains/ scratches/ tears/ holes. It must be returned in the original packaging box with the original packaging receipt and material.</p>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Nirmata Ki Jankari<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<p><b style=""font-weight: bold;"">Country of Origin</b></p>
<p>India</p>
<p><b style=""font-weight: bold;"">Disclaimer</b></p>
<p>The actual product packaging, material and design may vary. Suppliers listing their products on our platform are solely responsible for the accuracy of product information. The products shall not be used for any illegal or violent purposes and our platform shall not assume any loss, claims or damages that may arise from such activities.</p>
</details>",13279,,Mens Trousers,"",true,size,28,,color,Navy Blue,,,,,DS084145,0.0,shopify,deny,manual,949.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-84909d00-2024-4659-ac1f-f83223965dc9.webp?v=1780814929,1,"",false,,,,kg,,360.10,active
lycra-blend-trouser-for-men-navy-blue-28-cpshaphbgdj7apc24fbg,,,,,,,,,30,,,Navy Blue,,,,,DS084590,0.0,shopify,deny,manual,949.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-a5001baa-3c45-404a-956d-55c435705cb2.webp?v=1780814929,2,"",,,,,kg,,360.10,
lycra-blend-trouser-for-men-navy-blue-28-cpshaphbgdj7apc24fbg,,,,,,,,,32,,,Navy Blue,,,,,DS084622,0.0,shopify,deny,manual,949.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-c679f06a-c320-46d9-8e0d-6080f50895e9.webp?v=1780814929,3,"",,,,,kg,,360.10,
lycra-blend-trouser-for-men-navy-blue-28-cpshaphbgdj7apc24fbg,,,,,,,,,34,,,Navy Blue,,,,,DS084612,0.0,shopify,deny,manual,949.00,,true,true,,,,,,,,,,,,,kg,,360.10,
lycra-blend-trouser-for-men-navy-blue-28-cpshaphbgdj7apc24fbg,,,,,,,,,36,,,Navy Blue,,,,,DS084224,0.0,shopify,deny,manual,949.00,,true,true,,,,,,,,,,,,,kg,,360.10,
lycra-blend-trouser-for-men-bottle-green-28-cpshas1bgdj7apc24r0g,"Lycra Blend Trouser for Men (Bottle Green, 28)","<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Description<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<p>Waridashi presents this lycra blend stretchable fabric trouser pants for men. Feel comfortable with this trousers in any ocassion. You can wear this trouser pant for casual and office use.</p>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Product Details<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<ul style=""margin: 5px 0 5px 20px;"">
<li style=""margin: 2px 0;"">Colour : Bottle Green</li>
<li style=""margin: 2px 0;"">Net Quantity (N) : 1</li>
<li style=""margin: 2px 0;"">Size : 28</li>
<li style=""margin: 2px 0;"">Fabric : Lycra Blend</li>
<li style=""margin: 2px 0;"">Pattern : Solid</li>
<li style=""margin: 2px 0;"">Fit : Slim Fit</li>
<li style=""margin: 2px 0;"">Fit/ Shape : Slim Fit</li>
<li style=""margin: 2px 0;"">Print or Pattern Type : Solid</li>
<li style=""margin: 2px 0;"">Stretchability : YES</li>
</ul>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Return/Replacement<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<p>This product is returnable within 7 days of delivery to the customer. It must be unused, undamaged and untampered with no stains/ scratches/ tears/ holes. It must be returned in the original packaging box with the original packaging receipt and material.</p>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Nirmata Ki Jankari<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<p><b style=""font-weight: bold;"">Country of Origin</b></p>
<p>India</p>
<p><b style=""font-weight: bold;"">Disclaimer</b></p>
<p>The actual product packaging, material and design may vary. Suppliers listing their products on our platform are solely responsible for the accuracy of product information. The products shall not be used for any illegal or violent purposes and our platform shall not assume any loss, claims or damages that may arise from such activities.</p>
</details>",13279,,Mens Trousers,"",true,color,Bottle Green,,size,28,,,,,DS084891,0.0,shopify,deny,manual,949.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-7e1f7efa-f3e8-4f10-9378-1c7a29f49c14.webp?v=1780814916,1,"",false,,,,kg,,350.10,active
lycra-blend-trouser-for-men-bottle-green-28-cpshas1bgdj7apc24r0g,,,,,,,,,Bottle Green,,,30,,,,,DS084621,0.0,shopify,deny,manual,959.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-56cb0400-7442-4a80-8294-a2dbdd3d4f01.webp?v=1780814916,2,"",,,,,kg,,360.10,
lycra-blend-trouser-for-men-bottle-green-28-cpshas1bgdj7apc24r0g,,,,,,,,,Bottle Green,,,32,,,,,DS084093,0.0,shopify,deny,manual,959.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-1ed58baf-6f29-49da-b830-e2ba2da5808f.webp?v=1780814916,3,"",,,,,kg,,360.10,
lycra-blend-trouser-for-men-bottle-green-28-cpshas1bgdj7apc24r0g,,,,,,,,,Bottle Green,,,34,,,,,DS083688,0.0,shopify,deny,manual,959.00,,true,true,,,,,,,,,,,,,kg,,360.10,
lycra-blend-trouser-for-men-bottle-green-28-cpshas1bgdj7apc24r0g,,,,,,,,,Bottle Green,,,36,,,,,DS084356,0.0,shopify,deny,manual,959.00,,true,true,,,,,,,,,,,,,kg,,360.10,
cotton-trouser-for-men-navy-blue-28-cpshap1bgdj7apc24c80,"Cotton Trouser for Men (Navy Blue, 28)","<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Description<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<p>Name: K.S Fashion Men's Solid Navy Blue Trousers</p>
<p>Fabric: Cotton</p>
<p>Pattern: Solid</p>
<p>Net Quantity (N): 1</p>
<p>Sizes:</p>
<p>28 (Waist Size: 29 in, Length Size: 40 in, Hip Size: 34 in)</p>
<p>30 (Waist Size: 31 in, Length Size: 40 in, Hip Size: 36 in)</p>
<p>32 (Waist Size: 33 in, Length Size: 40 in, Hip Size: 38 in)</p>
<p>34 (Waist Size: 35 in, Length Size: 40 in, Hip Size: 40 in)</p>
<p>36 (Waist Size: 37 in, Length Size: 40 in, Hip Size: 42 in)</p>
<p>38 (Waist Size: 39 in, Length Size: 40 in, Hip Size: 44 in)</p>
<p>40 (Waist Size: 41 in, Length Size: 40 in, Hip Size: 46 in)</p>
<p>Country of Origin: India</p>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Product Details<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<ul style=""margin: 5px 0 5px 20px;"">
<li style=""margin: 2px 0;"">Size : 28</li>
<li style=""margin: 2px 0;"">Material : Cotton</li>
<li style=""margin: 2px 0;"">Colour : Navy Blue</li>
</ul>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Anya Jankari<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<ul style=""margin: 5px 0 5px 20px;"">
<li style=""margin: 2px 0;"">Quantity : 1</li>
</ul>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Return/Replacement<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<p>This product is returnable within 7 days of delivery to the customer. It must be unused, undamaged and untampered with no stains/ scratches/ tears/ holes. It must be returned in the original packaging box with the original packaging receipt and material.</p>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Nirmata Ki Jankari<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<p><b style=""font-weight: bold;"">Country of Origin</b></p>
<p>India</p>
<p><b style=""font-weight: bold;"">Disclaimer</b></p>
<p>The actual product packaging, material and design may vary. Suppliers listing their products on our platform are solely responsible for the accuracy of product information. The products shall not be used for any illegal or violent purposes and our platform shall not assume any loss, claims or damages that may arise from such activities.</p>
</details>",13266,,Mens Trousers,"",true,color,Navy Blue,,size,28,,,,,DS083946,0.0,shopify,deny,manual,799.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-b4157f29-4cb0-4c95-aea9-08730a08c424.webp?v=1780814903,1,"",false,,,,kg,,,active
cotton-trouser-for-men-navy-blue-28-cpshap1bgdj7apc24c80,,,,,,,,,Navy Blue,,,30,,,,,DS083947,0.0,shopify,deny,manual,799.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-d4c699d0-b080-405f-b04a-c3b64ebfe3b3.webp?v=1780814903,2,"",,,,,kg,,,
cotton-trouser-for-men-navy-blue-28-cpshap1bgdj7apc24c80,,,,,,,,,Navy Blue,,,32,,,,,DS085035,0.0,shopify,deny,manual,799.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-725f4e1c-edf7-49c1-b53c-405d91858481.webp?v=1780814903,3,"",,,,,kg,,,
cotton-trouser-for-men-navy-blue-28-cpshap1bgdj7apc24c80,,,,,,,,,Navy Blue,,,34,,,,,DS085018,0.0,shopify,deny,manual,799.00,,true,true,,,,,,,,,,,,,kg,,,
cotton-trouser-for-men-navy-blue-28-cpshap1bgdj7apc24c80,,,,,,,,,Navy Blue,,,36,,,,,DS085027,0.0,shopify,deny,manual,799.00,,true,true,,,,,,,,,,,,,kg,,,
cotton-trouser-for-men-navy-blue-28-cpshap1bgdj7apc24c80,,,,,,,,,Navy Blue,,,38,,,,,DS085040,0.0,shopify,deny,manual,799.00,,true,true,,,,,,,,,,,,,kg,,,
cotton-trouser-for-men-navy-blue-28-cpshap1bgdj7apc24c80,,,,,,,,,Navy Blue,,,40,,,,,DS085033,0.0,shopify,deny,manual,799.00,,true,true,,,,,,,,,,,,,kg,,,
lycra-blend-trouser-for-men-black-28-cpshas9bgdj7apc24so0,"Lycra Blend Trouser for Men (Black, 28)","<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Description<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<p>Waridashi presents this lycra blend stretchable fabric trouser pants for men. Feel comfortable with this trousers in any ocassion. You can wear this trouser pant for casual and office use.</p>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Product Details<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<ul style=""margin: 5px 0 5px 20px;"">
<li style=""margin: 2px 0;"">Colour : Black</li>
<li style=""margin: 2px 0;"">Net Quantity (N) : 1</li>
<li style=""margin: 2px 0;"">Size : 28</li>
<li style=""margin: 2px 0;"">Fabric : Lycra Blend</li>
<li style=""margin: 2px 0;"">Pattern : Solid</li>
<li style=""margin: 2px 0;"">Fit : Slim Fit</li>
<li style=""margin: 2px 0;"">Fit/ Shape : Slim Fit</li>
<li style=""margin: 2px 0;"">Print or Pattern Type : Solid</li>
<li style=""margin: 2px 0;"">Stretchability : YES</li>
</ul>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Return/Replacement<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<p>This product is returnable within 7 days of delivery to the customer. It must be unused, undamaged and untampered with no stains/ scratches/ tears/ holes. It must be returned in the original packaging box with the original packaging receipt and material.</p>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Nirmata Ki Jankari<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<p><b style=""font-weight: bold;"">Country of Origin</b></p>
<p>India</p>
<p><b style=""font-weight: bold;"">Disclaimer</b></p>
<p>The actual product packaging, material and design may vary. Suppliers listing their products on our platform are solely responsible for the accuracy of product information. The products shall not be used for any illegal or violent purposes and our platform shall not assume any loss, claims or damages that may arise from such activities.</p>
</details>",13279,,Mens Trousers,"",true,color,Black,,size,28,,,,,DS085002,0.0,shopify,deny,manual,799.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-44550ff2-c7b2-46eb-9429-9394fdb1be64.webp?v=1780814893,1,"",false,,,,kg,,360.10,active
lycra-blend-trouser-for-men-black-28-cpshas9bgdj7apc24so0,,,,,,,,,Black,,,30,,,,,DS085090,0.0,shopify,deny,manual,814.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-f5299d17-8392-4e47-9441-01ecd28c48ac.webp?v=1780814893,2,"",,,,,kg,,375.10,
lycra-blend-trouser-for-men-black-28-cpshas9bgdj7apc24so0,,,,,,,,,Black,,,32,,,,,DS084252,0.0,shopify,deny,manual,814.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-f263b172-5789-48f7-a11b-61831fab4ec6.webp?v=1780814893,3,"",,,,,kg,,375.10,
lycra-blend-trouser-for-men-black-28-cpshas9bgdj7apc24so0,,,,,,,,,Black,,,34,,,,,DS084123,0.0,shopify,deny,manual,814.00,,true,true,,,,,,,,,,,,,kg,,375.10,
lycra-blend-trouser-for-men-black-28-cpshas9bgdj7apc24so0,,,,,,,,,Black,,,36,,,,,DS084826,0.0,shopify,deny,manual,799.00,,true,true,,,,,,,,,,,,,kg,,360.10,
cotton-trouser-for-men-black-28-cpshap1bgdj7apc24cb0,"Cotton Trouser for Men (Black, 28)","<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Description<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<p>Name: K.S Fashion Men's Solid Black Trousers</p>
<p>Fabric: Cotton</p>
<p>Pattern: Solid</p>
<p>Net Quantity (N): 1</p>
<p>We have a constant eye on what's trending in today's market and design accordingly. These formal trousers for men by K.S.FASHION can easily spruce up your formal look. Made from Polyester Blend fabric, these slim fit trousers are extremely comfortable to wear and are skin friendly.</p>
<p>K.S.FASHION formal trousers are designed keeping you in mind. With fits and styling that will make you stand apart and prices that will give you great value for your money. k.s.brand always considers comfort and style go hand in hand when it comes to dressing, that's why trousers in k.s.Fashion are crafted to give you the ideal wearing experience with the most reliable comfort.</p>
<p>The side slant pockets and back pockets allow you to comfortably place your palms inside them along with storing wallets and handkerchiefs.</p>
<p>The mid rise provides a modern look and the belt loops allow a customized fit when a belt is slipped through the loops.</p>
<p>The button and zip fly closure adds to its convenience.</p>
<p>Made from premium fabric for smooth and soft hand feel, and a special finish to retain shape after wash.</p>
<p>K.S.FASHION Trouser are simply impossible to say no to.</p>
<p>Sizes:</p>
<p>28 (Waist Size: 29 in, Length Size: 40 in, Hip Size: 34 in)</p>
<p>30 (Waist Size: 31 in, Length Size: 40 in, Hip Size: 36 in)</p>
<p>32 (Waist Size: 33 in, Length Size: 40 in, Hip Size: 38 in)</p>
<p>34 (Waist Size: 35 in, Length Size: 40 in, Hip Size: 40 in)</p>
<p>36 (Waist Size: 37 in, Length Size: 40 in, Hip Size: 42 in)</p>
<p>38 (Waist Size: 39 in, Length Size: 40 in, Hip Size: 44 in)</p>
<p>40 (Waist Size: 41 in, Length Size: 40 in, Hip Size: 46 in)</p>
<p>Country of Origin: India</p>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Product Details<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<ul style=""margin: 5px 0 5px 20px;"">
<li style=""margin: 2px 0;"">Size : 28</li>
<li style=""margin: 2px 0;"">Material : Cotton</li>
<li style=""margin: 2px 0;"">Colour : Black</li>
</ul>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Anya Jankari<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<ul style=""margin: 5px 0 5px 20px;"">
<li style=""margin: 2px 0;"">Quantity : 1</li>
</ul>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Return/Replacement<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<p>This product is returnable within 7 days of delivery to the customer. It must be unused, undamaged and untampered with no stains/ scratches/ tears/ holes. It must be returned in the original packaging box with the original packaging receipt and material.</p>
</details>
<details style=""border-top: 1px solid #ccc; border-bottom: 1px solid #ccc; padding: 0px 10px; background: #f9f9f9;padding-bottom:12px;"">
<summary style=""font-size: 20px; font-weight: bold; cursor: pointer; display: flex; justify-content: space-between; align-items: center; margin-bottom: 0; padding: 16px 0px; "">Nirmata Ki Jankari<span style=""color: red; border: 1px solid red; width: 12px; height: 12px; display: inline-block; transform: rotate(45deg); border-left: 0; border-top: 0;""></span></summary>
<p><b style=""font-weight: bold;"">Country of Origin</b></p>
<p>India</p>
<p><b style=""font-weight: bold;"">Disclaimer</b></p>
<p>The actual product packaging, material and design may vary. Suppliers listing their products on our platform are solely responsible for the accuracy of product information. The products shall not be used for any illegal or violent purposes and our platform shall not assume any loss, claims or damages that may arise from such activities.</p>
</details>",13266,,Mens Trousers,"",true,color,Black,,size,28,,,,,DS083952,0.0,shopify,deny,manual,799.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-7d46e5ab-6d2a-4400-b7df-0371973c974b.webp?v=1780814881,1,"",false,,,,kg,,,active
cotton-trouser-for-men-black-28-cpshap1bgdj7apc24cb0,,,,,,,,,Black,,,30,,,,,DS083951,0.0,shopify,deny,manual,814.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-e355667b-22cd-4ca5-87a7-69d54d8ad788.webp?v=1780814881,2,"",,,,,kg,,,
cotton-trouser-for-men-black-28-cpshap1bgdj7apc24cb0,,,,,,,,,Black,,,32,,,,,DS083950,0.0,shopify,deny,manual,814.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-8a38b6d9-791e-43ad-bef4-be037c60c66a.webp?v=1780814881,3,"",,,,,kg,,,
cotton-trouser-for-men-black-28-cpshap1bgdj7apc24cb0,,,,,,,,,Black,,,34,,,,,DS083949,0.0,shopify,deny,manual,799.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-971ec8df-5f46-4c81-9253-76712aa3b7c2.webp?v=1780814881,4,"",,,,,kg,,,
cotton-trouser-for-men-black-28-cpshap1bgdj7apc24cb0,,,,,,,,,Black,,,36,,,,,DS083948,0.0,shopify,deny,manual,799.00,,true,true,,,,,,,,,,,,,kg,,,
cotton-trouser-for-men-black-28-cpshap1bgdj7apc24cb0,,,,,,,,,Black,,,38,,,,,DS085016,0.0,shopify,deny,manual,799.00,,true,true,,,,,,,,,,,,,kg,,,
cotton-trouser-for-men-black-28-cpshap1bgdj7apc24cb0,,,,,,,,,Black,,,40,,,,,DS085034,0.0,shopify,deny,manual,799.00,,true,true,,,,,,,,,,,,,kg,,,
